대분류,소분류,product_rank,product_title,product_price,product_review,product_url
﻿바디케어,바디슬리밍,"
                      best
                      57
","
                콜드 젤 200ml
","
                최저62,960원
",상품평 (0),https://cr2.shopping.naver.com/adcr.nhn?x=WUtDCY5KRBy9%2BVrkxaXg7%2F%2F%2F%2Fw%3D%3Dscsfi%2BI8jT%2FNfElm10%2FmBMW7MteSVKSxQ3RbZ9YxT3XWgyYqYikBdkDDzv7eD2QzH%2FNthOVk7JW%2F8eEeGXCQVlpUvYfitllZwNaBgAJI9W5zIAfXXJWVEkZ%2FIArUqRfIS9H%2BS%2BA3Kr6kq4MUKvV6xB7tN7WT3YMDZAkC6DkXxJpgsjuFlfjCThRvMwzyWcVkNVx02pzpvwNHhdbRnq4TQO3sDloU417DpGy4D8SEYDXl1sV38t5Jn0Xg33pnzyRIVnwHVeTpQkWgTtsheTT9NRWVyf4fEeIwpi1WJR%2F5%2FpRf41b1TvfQyNa7hciW%2Br3JhZZiQcNYjXmUeAMkutJpC7eeaP3bQQXgCQZEJ6TH5E%2Bbltdc4TVMpv78iZHH96lOY2AbDo%2FKLI4Ry1oHzH3ifT1Xbf1dIK7oywOTISrkLuiMuJl6249h2e77v1ElBwqxIhOQHy3mxMVlPtjDhDCugS2PKIU9guAVh5Cd5e%2Fyv2ftyR7gMlffynLHaUWq4y2%2FlEbyGwCzOt%2FyG5AZtr%2BiTiaDILtrMI78wN23Recxt6%2BZV%2FgTP4n%2FGCoDZ5YH%2B4AXiNg2jfBY7m7A5s4%2FY%2BwN7Bw%3D%3D
﻿바디케어,바디슬리밍,"
                      best
                      58
","
                어글리시크 유기농 풋귤 이너젤 100ml
","
                최저30,360원
",상품평 (5),https://cr2.shopping.naver.com/adcr.nhn?x=0yaa%2FNy9u%2Fr6VE12Kw3oZP%2F%2F%2Fw%3D%3DsLVFxkG8e8qaHEtkWtO47E5pkm3pUcFlFJq5o8Dey7CBEBLjUvvufDlutSWsERmXWa6osscC7ndxYpk7JC7DV6OAwnttj%2B07f9yzRezuyPsuRAjkR3d%2FyX%2FaBRC7UmtqxoC9VgPnB016qWjqH%2FW74PlLQyUT1mGnRl17GUsatHr8g%2Bw%2F4QvDbD1Sg4XRD5OP69xI1yRJAARJkipgyR1fYsdi7cx0QiAEWs7Gqpl54UVol1JaotbUvdw3SFwU7E9uNuO%2BR1DrhwpjB%2BO1vb%2B7%2BO9qUHsgHKRqzd6nX3jcvUwNAyJ0E5ZZ4JwNcjVikpEkvmHGCRnDCD%2Fs9hovS%2Bt1gJvAZX6XLo%2FpiikDGhkPkFEK7sLRws%2B2q8fY04fqfdccuP3C%2FtGGdgbsN7UH%2BQ90LG%2FWe2pYpyef%2BhstHtqepXLTm3JcSERcasXm6F5Jr3gRn0i%2FEHNZYHKzuIEM3%2F5BfhHeNczqlyBXItMnF4U%2B54FbehPfKQan%2BxBJGFtIOjyNOI3X%2BGOJF9l1VQmv9NDeIrzYgqROWOq%2FmTImW0Tc3fBJEt8O7c1whPEgAQ5m2z0AFcdKezpNe5lc%2F5XC78AnjkyZ6yTUBaUSXdIAFxQtp0AnJeVjF%2FHJ%2BTTAiT47Japgo
﻿바디케어,바디슬리밍,"
                      best
                      59
","
                락토모아 스네일 젤 300ml
","
                최저29,990원
",상품평 (339),https://cr2.shopping.naver.com/adcr.nhn?x=i5UlOZ5gn23%2FH1TVrp04ev%2F%2F%2Fw%3D%3DsiXhgEi1833xKaa8GxUQtXgRTsmKisSVXExPxWnyPQMYk4LxC%2BV3iBtrZ2oYIdXpvy2aPhFIMHoQilzs1Xw%2B8Pcjiv%2BpVqbyHEDggXPEEcJO7OlO8xE2AtTSCLIEtDV7VTYCivdJuwFMSzKe4x1Fc6HVVvVfMqaMPoh1quxqhy3RDsmqvcp8DMNrfLQrrj7uLaZbZNevZo2N12TWx%2BO%2B0eSBGFuCiLDj9CrU5QgIFLfsqTdXj4gxxCNTuAzewO4Wx7X0lIHXLgpCz24WogchKoGM5ywTNbvkDUq403b3HrmOv1Qo7fM3J%2Fe%2FVhnj5JjQePvR5S3MHMC%2B5X9IQfTqkGkyRJvoSiyZqwLtPGwnG6Bq7sLRws%2B2q8fY04fqfdccuP3C%2FtGGdgbsN7UH%2BQ90LGwZKgi3oHRCe3A6AIJD0l%2Fvm3JcSERcasXm6F5Jr3gRndDZDagrpjywYPHwGiMovf4cQhpVYb5gP34VWr77wDpsGFvfoOCKXVQp5Hy3bMAC5%2Fa5E6y6Smzm8APHifl6yMuKAeb9oA%2FmA4Ow7rGQHypNx0p7Ok17mVz%2FlcLvwCeOTJnrJNQFpRJd0gAXFC2nQCcl5WMX8cn5NMCJPjslqmCg%3D
﻿바디케어,바디슬리밍,"
                      best
                      60
","
                디에고달라팔마 라이트 렉스 크림 젤 150ml
","
                최저71,500원
",상품평 (66),https://cr2.shopping.naver.com/adcr.nhn?x=lYdpxJG9nTOLLf61%2B2ld8f%2F%2F%2Fw%3D%3DsIdIahC6ETzTgfNBkcN8ICtMrDINGR%2BKuz4hV4OKUnMBMTeO4jfUy30IZRb6JNDIe2VjJnSYGEa7gAIWzuJ0HtJUvYfitllZwNaBgAJI9W5zIAfXXJWVEkZ%2FIArUqRfIS9H%2BS%2BA3Kr6kq4MUKvV6xB7tN7WT3YMDZAkC6DkXxJpgsjuFlfjCThRvMwzyWcVkNVx02pzpvwNHhdbRnq4TQO%2BND9OVJ4w0Wsb8Db0AJvVQN9ts7d%2BraAUwAs%2FtOgXzWnwHVeTpQkWgTtsheTT9NRWVyf4fEeIwpi1WJR%2F5%2FpRf41b1TvfQyNa7hciW%2Br3JhZZiQcNYjXmUeAMkutJpC7U6RxPbpY4JLSP9pZrmVdU67sLRws%2B2q8fY04fqfdccuP3C%2FtGGdgbsN7UH%2BQ90LGxuws08QS%2BIgPUlbb4ZwQC7m3JcSERcasXm6F5Jr3gRnVzkzVscsPFdUreNRDJrCmJQgZMWUPsGJNgMMs3SHWrViwQKBQVH%2BXtgVpxV3ejZZGA37PQYwfLeXiBuUvl46CTsm7RHQezFnI4BVxY%2FHpF15HV0%2BRuNLfVmvVVj9KP7xgpHtV%2BGbPrH4uL4I2Ig0RlX%2BBM%2Fif8YKgNnlgf7gBeJTc4V9mgUae3JcBwFIxLh1EXYV93MPjzPuFz%2FE9azCTg%3D%3D
﻿바디케어,바디슬리밍,"
                      best
                      61
","
                아띠베 울트라소닉 모이스쳐 젤 투 200ml
","
                최저17,800원
",상품평 (85),https://cr2.shopping.naver.com/adcr.nhn?x=eD5vyOc%2Bhwatf60p1zDGvv%2F%2F%2Fw%3D%3Ds%2BaEQbXHqLrYiW28YFpSAZu6P6eUDst%2FwYWPaAXwq8EIePJ8qsqmA9cub3Av7Z7DFL2AZpmDrf3KUf6Tqy%2F31mrmpRcof1F1ugbeifCOUWWprgyK9l2ZMzFpAkbfPZuEpRlWAg7jYXVlpeyQTimj%2Fjp%2BiTH6XgWgbLVAj0yFiyb3t7PN1nlKY1EqjoSEKKgOIuLgDF%2BpVPLtgkr0Yzvzrx3Wpyc45gSWRqjkKXUsQVIdLeIl%2FtN5oQm3bDKynQHWZ3Tg2Ry0vHLJhIAih9EB8%2BoLIaHrl4IE1YXfYsjwXrI7DY271zd1sYmrtIel2dncsn3N7AEbsJ8iZnn6noRbLcE%2F%2Bz0lcvPiIO0bZ0etGoOSkPsf2OZDKBFGNSlFtkB6GQwPvnCGqg%2By%2BhBzW2vi48m9n5eKEXKPOpnBCLOYyqI4ZaO1NXbgkpTBydkG%2FwTW65Z5ATqFZ%2BqI3RYrs8b%2BvOXN1UnpWzf9yXMWi2z0NwnfWVbecIpCdz7yWG1sh1FrxrNOlTlw2OmC7Efg3OKPEfRIxG3MMxfRI8u3TkLUFEMq9D7uf1wnxxm8avT5qMLlZxqPZdZY3O%2FMJeguWUBI3WCZ6yTUBaUSXdIAFxQtp0AlxwHAPFgUM7a2jltObyBkn
﻿바디케어,바디슬리밍,"
                      best
                      62
","
                MOONHALO 러브 바디 마사지 젤 내추럴 60ml
","
                최저12,710원
",상품평 (3),https://cr2.shopping.naver.com/adcr.nhn?x=hWcqDxooELup8VtkVXYngv%2F%2F%2Fw%3D%3DsiZIUbh4eQgtZd%2FRvv8hKKV4ldwNkeLCbAGU2xG14baCYNKlOmrUIXg4x8%2Bww%2Fa%2FfzkyFIznNX6Mn4WXMnbPoXsjiv%2BpVqbyHEDggXPEEcJO7OlO8xE2AtTSCLIEtDV7VTYCivdJuwFMSzKe4x1Fc6HVVvVfMqaMPoh1quxqhy3RDsmqvcp8DMNrfLQrrj7uLaZbZNevZo2N12TWx%2BO%2B0eQT%2FyK%2FfyjtksiibMnxQuKOSmEXIE3ya%2FXX5gZWBv5Oz7X0lIHXLgpCz24WogchKoGM5ywTNbvkDUq403b3HrmOv1Qo7fM3J%2Fe%2FVhnj5JjQePvR5S3MHMC%2B5X9IQfTqkGoX%2F0nRcyQPd34U6VJcQMHOkPsf2OZDKBFGNSlFtkB6GXqH55%2BduHddGyMXMHrEV4HEi489lZ6ZZsmFr8CTKgKMZaO1NXbgkpTBydkG%2FwTW6jwzwuh7jN2%2F1fP9OpQ3Yw7rDzHzokx2pBqzoZXkil%2Fmf%2BsGkMuviV3rIi7DiglJ%2B7DS4M92EtVQPrcBpeHW1usIXfAV7ze6O6qabjfUI6wwDqWrN7rdQwWFW8nK3WAUaoMgu2swjvzA3bdF5zG3r5lX%2BBM%2Fif8YKgNnlgf7gBeI2DaN8FjubsDmzj9j7A3sH
﻿바디케어,바디슬리밍,"
                      best
                      63
","
                MOONHALO 러브 바디 마사지 젤 내추럴 300m...
","
                최저30,150원
",상품평 (5),https://cr2.shopping.naver.com/adcr.nhn?x=XE4oZ%2FhCmevcg6S5m9%2BJev%2F%2F%2Fw%3D%3DsUuAdJVVtuNts0WOr0k58docojUlpiVv0b7dZDClGaO89vG5VV7xvHQDQ8iLzhUJeBmDBoawKxpneaQCn8OJ4HMjiv%2BpVqbyHEDggXPEEcJO7OlO8xE2AtTSCLIEtDV7VTYCivdJuwFMSzKe4x1Fc6HVVvVfMqaMPoh1quxqhy3RDsmqvcp8DMNrfLQrrj7uLaZbZNevZo2N12TWx%2BO%2B0eWoZDrJDu3SKKbpTcUnlZEVJa6Ksm5%2F%2FV5wU8G9WL01F7X0lIHXLgpCz24WogchKoGM5ywTNbvkDUq403b3HrmOv1Qo7fM3J%2Fe%2FVhnj5JjQePvR5S3MHMC%2B5X9IQfTqkGqwWZJdhvRxU9Ewi%2B13%2BAv67sLRws%2B2q8fY04fqfdccuP3C%2FtGGdgbsN7UH%2BQ90LG0b9bMdoyvD1Uq%2F%2Fn4v1Torm3JcSERcasXm6F5Jr3gRnTddK7OzN54rvKQAO4TaR54m4QpPNucLvLEkSK9UyorXVlBVrNeRuHyfzH%2FfbVaGHQqEsKKypSG9OPeZX%2B0mnLci75zT0GygvEjf85PXyudfbK0sr5T58hyjQ6jcuLSKn%2B73eFl0P4Sh0%2B9lF6eU%2BfyZ6yTUBaUSXdIAFxQtp0AnuoO2PAt%2BNFMgOVN33z9zjm1ZLWw%2BF5x8WH%2BAAavQWpg%3D%3D
﻿바디케어,바디슬리밍,"
                      best
                      64
","
                MOONHALO 러브 바디 마사지 젤 페로몬 300m...
","
                최저35,700원
",상품평 (3),https://cr2.shopping.naver.com/adcr.nhn?x=498heA86ybLQeszxjw3oH%2F%2F%2F%2Fw%3D%3DsRih1i9NfcvDlSB%2B6z9Pw92WNrDuWvHETolEWaQ96O%2F4%2FdAq%2FKtTbG09HQb8NVRoOjEtMqrQYWi10rM8KI0IQCuAwnttj%2B07f9yzRezuyPsuRAjkR3d%2FyX%2FaBRC7UmtqxoC9VgPnB016qWjqH%2FW74PlLQyUT1mGnRl17GUsatHr8g%2Bw%2F4QvDbD1Sg4XRD5OP69xI1yRJAARJkipgyR1fYscK%2BlQRnFRJJIauPGY1%2BzAOXA9FDAJrzNYOaQReTTm1WuO%2BR1DrhwpjB%2BO1vb%2B7%2BO9qUHsgHKRqzd6nX3jcvUwNAyJ0E5ZZ4JwNcjVikpEkvmHGCRnDCD%2Fs9hovS%2Bt1gJrEPe4q0eJm40Y8tJcOo3GopzOlCzwFxqBmRzQmTW5cr8odTsmVru%2FhtPlJgoATz1IBtCHTEDLlujR6yZEY57kAVB%2Fd9YwyIjbPFvZKa9eyhbWMVGR8%2Bk33qjoV6shx3NtbQBCcHg13WNOx0JMOoIiN0VSW4TAYxCOF%2B23ko5AsWu3bUY9kaQSGlwdWDAuww%2BmX7MYHiJQDmlLGFbj1TQx344SO0PAndvaRvz44Db3pDDCZlG9H1sSRSKqAmP57tbVX%2BBM%2Fif8YKgNnlgf7gBeJ1eH5csKwUBHDWbRFKh8OI
﻿바디케어,바디슬리밍,"
                      best
                      65
","
                페도라 셀룰컷 바디 라인 스파 크림 70ml
","
                최저13,280원
",상품평 (2),https://cr2.shopping.naver.com/adcr.nhn?x=nZUNb5kSmXcAPggWdfD6xP%2F%2F%2Fw%3D%3Ds6aGWETKjPJi1f1jhyuGrK60XSpoJ99tx705TC8IAlD9b1IXBx3%2B5lWB7pBsQitdW%2F5ZuzSLUcDlc8bTUrOufMLmpRcof1F1ugbeifCOUWWprgyK9l2ZMzFpAkbfPZuEpRlWAg7jYXVlpeyQTimj%2Fjp%2BiTH6XgWgbLVAj0yFiyb3t7PN1nlKY1EqjoSEKKgOIuLgDF%2BpVPLtgkr0Yzvzrx40AqTlwj3gjadLhpupFEHsKm%2Fa6lnSYvjfzdlHLBfTO3Tg2Ry0vHLJhIAih9EB8%2BoLIaHrl4IE1YXfYsjwXrI7DY271zd1sYmrtIel2dncs1jBhhKpoYNC7BNeYP%2FTVZaRUOewIFlplEC7j4AYHpCLPXUncmtapGDncF8Qi%2FKT1%2Be8DcsE9%2B9PVEPx%2B1oGjzYMWrnZufSlwmpjaHe4lOqcuffTerJUugxOU%2BT6a1AEwFyiuijNPUmtWkS7pEAA1M6qm3Uh%2FzYvzuCjZLRkPWlYv15QQAiTn%2FkPHcXK4JJMyPRVoCzJS%2Fw6QVFk3lky%2B0DfHv0K5kc7QbKa6pJ%2FTr1lCx8oyr69JzLedrnwp7i5YRpNOsYbAXA15iJIXQLOe7YterWRslFkVCKBrYsfqMcVIN7BHYApFyYcSHAmK%2FYrj
﻿바디케어,바디슬리밍,"
                      best
                      66
","
                AYUR 소프트 마사지 오일 라벤더 5000ml
","
                최저20,800원
",상품평 (42),https://cr2.shopping.naver.com/adcr.nhn?x=x34GOOQnG%2FP011FYiu%2F%2BsP%2F%2F%2Fw%3D%3DshwB0%2B6ykleltOeINHOtS%2F1h2IWzq6KQl5yub1QHgrKrHyWhRSmLllBjQCGrJRgsLrg9e0E6%2Bn0CUtkAuczvy7bmpRcof1F1ugbeifCOUWWprgyK9l2ZMzFpAkbfPZuEpRlWAg7jYXVlpeyQTimj%2Fjp%2BiTH6XgWgbLVAj0yFiyb3t7PN1nlKY1EqjoSEKKgOIuLgDF%2BpVPLtgkr0Yzvzrx0mbGU5xaAFzHiXkwNHU07Ho%2BJGg%2F9GFcI65kM1p%2FXFt3Tg2Ry0vHLJhIAih9EB8%2BoLIaHrl4IE1YXfYsjwXrI7DY271zd1sYmrtIel2dncsYxih2DNfD0LBjjio473ALDh11j6zEu4%2FUqxM%2FLE0bC%2BkPsf2OZDKBFGNSlFtkB6G6QyxPDehPM1g4uiYnIGAnnmWlIahDjKXgyTRwIHglfkZaO1NXbgkpTBydkG%2FwTW6VCTM1zzvaGQh0JTghOMKPjHFEqJNO6PBwkSV49vfBDicAjvnwiv%2F3zHi7RfeZuUWsfWFbORtgLM1peI4hzNm5omLlLdzbCec6rM7tic1gLOTcbb6yV3T4JEi%2BIIBL54Ei%2BiGob10kuESEFkSI18TA6Gepq0p6T5gdsMP%2BK0W1mCJq8KJD0MCCuWr6lAvEIYZ
﻿바디케어,바디슬리밍,"
                      best
                      67
","
                딸고 엑스퍼트 코렉션포스터번 셀룰라이트 ...
","
                최저54,600원
",상품평 (31),https://cr2.shopping.naver.com/adcr.nhn?x=N%2FdOcbbwvRILrsnlfKcm%2Bv%2F%2F%2Fw%3D%3Ds%2FzRNHDnGy6RQu3xClBs0%2FlELJdyF9u5Cpd9%2FN%2FYHlbwijEi5QIFWTaAsGpUJhU1rRdbbn81DYmI6BFn39JVzduAwnttj%2B07f9yzRezuyPsuRAjkR3d%2FyX%2FaBRC7UmtqxoC9VgPnB016qWjqH%2FW74PlLQyUT1mGnRl17GUsatHr8g%2Bw%2F4QvDbD1Sg4XRD5OP69xI1yRJAARJkipgyR1fYscZZAYedeuJHLdTDe3xxygXE%2BJi%2BfyZ6pKDaQfIeXAbquO%2BR1DrhwpjB%2BO1vb%2B7%2BO9qUHsgHKRqzd6nX3jcvUwNAyJ0E5ZZ4JwNcjVikpEkvmHGCRnDCD%2Fs9hovS%2Bt1gJo36xfdAZtVkTYS%2FwquuOY2kPsf2OZDKBFGNSlFtkB6GD2n3c9Eb6IIGMFEIARe5Q7K9pflD5YR%2BMlTvMiNIUegZaO1NXbgkpTBydkG%2FwTW6WScNKZ6oLF6Tjicb48WVqvnfStsvQx%2BYmCcHFv7978xtc%2BTUntfkxGJQn6p%2B8VRG0IevmpqZNmi8bBx8Kh9K7gjEAMLawnRn%2BmXqV5HgYO9SD%2FAATNjl8WeeECSR7g3YJeS%2BIsHvIBdpfuGsZ%2FObim%2Btqfr7pMZvQpe%2BKZTZo3XFIF3kCfc315H2MaHQM7Aw4mwRSqiy0jMMT2BBQx0cYw%3D%3D
﻿바디케어,바디슬리밍,"
                      best
                      68
","
                라누벨르 엠피씨 볼륨 마사지 크림 1000ml
","
                최저51,000원
",상품평 (0),https://cr2.shopping.naver.com/adcr.nhn?x=yzq7CT73RVP3X8hxwYOEpf%2F%2F%2Fw%3D%3DsGvhcBi1kQut7QN9PVxCTBCyT9SIKQdbyBthspEX0dBUmh9iH5h3ckBLfAx7R454xcB3VxhEwr6lyr7Pj2bx3ssjiv%2BpVqbyHEDggXPEEcJO7OlO8xE2AtTSCLIEtDV7VTYCivdJuwFMSzKe4x1Fc6HVVvVfMqaMPoh1quxqhy3RDsmqvcp8DMNrfLQrrj7uLaZbZNevZo2N12TWx%2BO%2B0efPFXRLybXpR5D6Xf86Es26yVMIcnUfM65HVrXw%2BUk5x7X0lIHXLgpCz24WogchKoGM5ywTNbvkDUq403b3HrmOv1Qo7fM3J%2Fe%2FVhnj5JjQePvR5S3MHMC%2B5X9IQfTqkGnYE%2B0SASTB3KxoCYvRnO0C7sLRws%2B2q8fY04fqfdccuP3C%2FtGGdgbsN7UH%2BQ90LG5uVTp3V9KGyfnlSaGmfEg7m3JcSERcasXm6F5Jr3gRn0NwqiecWV6C1uGU8nuPwbDZagqIUCHnSP%2FGsQ5u1HbvqVEmKgkPCn3QRkSRBNM2QI2ILYBV7Tp%2BHbYz6FoaFY%2BXv5aNrnIT81LIMfj7TEbutNBfKaPSuatkr3Cp4aVWlpj6bi3Wft3NwOGYyE%2BK821X%2BBM%2Fif8YKgNnlgf7gBeIEMZovoFzspzOn7X4poh%2BXN1%2BSR0cQde5HUknktbgjpw%3D%3D
﻿바디케어,바디슬리밍,"
                      best
                      69
","
                락토모아 케스피어 알로에젤 4개 세트
","
                최저39,990원
",상품평 (266),https://cr2.shopping.naver.com/adcr.nhn?x=wnL%2BqyNQC5foVkY%2Bm%2FWnhf%2F%2F%2Fw%3D%3DsRZHRN6HmVrQAnf%2F3XAOTodrmOsEsinT%2FqW9Ckhx4rySydBKt3ATNvu0FDneue0MwNGoZibdGFWTA%2FOQt%2FapGcsjiv%2BpVqbyHEDggXPEEcJO7OlO8xE2AtTSCLIEtDV7VTYCivdJuwFMSzKe4x1Fc6HVVvVfMqaMPoh1quxqhy3RDsmqvcp8DMNrfLQrrj7uLaZbZNevZo2N12TWx%2BO%2B0eUb25M%2BYpfJ7omThNWirYUTKMrTE9WnBnjmY3N1lHkvj7X0lIHXLgpCz24WogchKoGM5ywTNbvkDUq403b3HrmOv1Qo7fM3J%2Fe%2FVhnj5JjQePvR5S3MHMC%2B5X9IQfTqkGpqzZLnuW8SN9vWUgaD3IoC7sLRws%2B2q8fY04fqfdccuP3C%2FtGGdgbsN7UH%2BQ90LG%2BhO%2FEzGfQakIzU5HiTRyA7m3JcSERcasXm6F5Jr3gRndDZDagrpjywYPHwGiMovf016XpkfHKbL9%2FFajDvBwHwqkZiRRLX3eWivzKAFNiO9ZIXz%2Fr6PNBMzoxDgtAdYUvwf064%2B2I%2FVMug7ipFIhUSgbR5HdCqAWbCfcZOsN11%2BxqPZdZY3O%2FMJeguWUBI3WCZ6yTUBaUSXdIAFxQtp0AlxwHAPFgUM7a2jltObyBkn
﻿바디케어,바디슬리밍,"
                      best
                      70
","
                닥터데이즈 내추럴 루브 젤 2개 세트
","
                최저35,000원
",상품평 (3),https://cr2.shopping.naver.com/adcr.nhn?x=JUAy2Hzi39HFsyXzRLw%2BI%2F%2F%2F%2Fw%3D%3DsmpSNEZ0BMwA4MKKUkDZsNLq0EjitHFpAHAc%2FBuBdc7GzYUj509jJRbgpwOaOQZyrOIaYQei%2FxqrwC2lZlFLO1eAwnttj%2B07f9yzRezuyPsuRAjkR3d%2FyX%2FaBRC7UmtqxoC9VgPnB016qWjqH%2FW74PlLQyUT1mGnRl17GUsatHr8g%2Bw%2F4QvDbD1Sg4XRD5OP69xI1yRJAARJkipgyR1fYsZgmj11OCrSlfd87d%2FjMYm2XA9FDAJrzNYOaQReTTm1WuO%2BR1DrhwpjB%2BO1vb%2B7%2BO9qUHsgHKRqzd6nX3jcvUwNAyJ0E5ZZ4JwNcjVikpEkvmHGCRnDCD%2Fs9hovS%2Bt1gJooDbS4Fp%2BNR39TIJeiZtWOkPsf2OZDKBFGNSlFtkB6GXgIzapoUgoC7%2FpQsrgXADO8v8vjDmQO7XyhAY00IYScZaO1NXbgkpTBydkG%2FwTW6aB25Z3hWimnU5z8H65f68YvUrRKKfE8rZfQnhHi%2BkntA8LcgI2S6OQaPtX%2FjBgcwxSD41QHzRiFiqw3363GcBktHGZaeBdo3dAMENKl9Y0p7aLuonJMzURDW3ASIqQeai%2BiGob10kuESEFkSI18TA6Gepq0p6T5gdsMP%2BK0W1mCJq8KJD0MCCuWr6lAvEIYZ
﻿바디케어,바디슬리밍,"
                      best
                      71
","
                에이스제약 쎈놈 롱타임 러브 바디 마사지젤...
","
                최저60원
",상품평 (14),https://cr2.shopping.naver.com/adcr.nhn?x=Hf4rxqiErB5lSBmzqP4Zs%2F%2F%2F%2Fw%3D%3DsdkhIUD058UP5aV%2B%2Bx51C6lNMlpNUKFLTQQX8u%2FRBu7eNwbueTJE8K90pWbq57ZjzuKN76dsWtK7utgj1SyYbR7mpRcof1F1ugbeifCOUWWprgyK9l2ZMzFpAkbfPZuEpRlWAg7jYXVlpeyQTimj%2Fjp%2BiTH6XgWgbLVAj0yFiyb3t7PN1nlKY1EqjoSEKKgOIuLgDF%2BpVPLtgkr0Yzvzrx8kdm7Fm9ajGu4XR9%2BX1mDf%2BQ2z4R1ZScelDsJXbZ4Ms3Tg2Ry0vHLJhIAih9EB8%2BoLIaHrl4IE1YXfYsjwXrI7DY271zd1sYmrtIel2dncsV009wt6bI0iGMlB8gQf0lsONSGrCZqay%2FqbbfnHRuErDZBko1ekK5JxAWwGApNlHgeSqmV7DfkFooPSz%2B9P5aONwrJa1pdAGIQPYPF%2BOkxNl410yQoVUuKGfhcEsQh9wIoLnzz19DBGYIVJkkY3qDwTVMHAr%2FfxSQBkXgRqTOxU%2BByDDW2PySHtd%2F0OZhRwqs874RulBb1G1xQY4fbvEMFYd1crpjO%2FCDmlnkmzSdzRt7msPdqnu4RJ08GukDujsJqgy6AHkLUsrJ8szqiO9ZYbnbVDZMur7Ze%2B%2F64cTvFdjNzzCDtia3%2FA18ojShV0lvs7wO8E%2BS1QmV9xLymsQdA%3D%3D
﻿바디케어,바디슬리밍,"
                      best
                      72
","
                리인 아큐 바디 크림 200ml
","
                최저52,000원
",상품평 (63),https://cr2.shopping.naver.com/adcr.nhn?x=qmsYjneJvtkYKGfw2LQeCf%2F%2F%2Fw%3D%3DsmpJr741mGfc8kB7h7bKSlbkQSOJPt9cEdeg1i8ju0sETyQ3OuE45%2BavYzdJ9nKY6ZYbzPOg3XoXEUPqXG1yXBpUvYfitllZwNaBgAJI9W5zIAfXXJWVEkZ%2FIArUqRfIS9H%2BS%2BA3Kr6kq4MUKvV6xB7tN7WT3YMDZAkC6DkXxJpgsjuFlfjCThRvMwzyWcVkNVx02pzpvwNHhdbRnq4TQO3S3OQZwuKe0krUDB5HoG80a%2Fqek42zXKxGtzPz95961nwHVeTpQkWgTtsheTT9NRWVyf4fEeIwpi1WJR%2F5%2FpRf41b1TvfQyNa7hciW%2Br3JhZZiQcNYjXmUeAMkutJpC7SbOh7oNbsb1sWuYlr9QNyS7sLRws%2B2q8fY04fqfdccu2PmYhy76IV%2B7McWMElCUg5NY4rG5SMRRddXkFUu%2B1jzm3JcSERcasXm6F5Jr3gRnYqlyq0hxRt%2BDZ%2Fv17jrryANNoxKGH2oUZ5721oKAPURjyiFPYLgFYeQneXv8r9n7bIjksqHpI8WTcOqW2jmFShQIDMJw%2FdIjJkzyZyq0n9igyC7azCO%2FMDdt0XnMbevmVf4Ez%2BJ%2FxgqA2eWB%2FuAF4jYNo3wWO5uwObOP2PsDewc%3D
﻿바디케어,바디슬리밍,"
                      best
                      73
","
                네이처3650 제로 파워슬림 핫크림 200ml
","
                최저8,620원
",상품평 (4),https://cr2.shopping.naver.com/adcr.nhn?x=h5t3qu8cJ5qiSStcsHXIqP%2F%2F%2Fw%3D%3DsYRcGGHjqYuRKr0o4b3BVJHxs8ByURtYVgWE100GKlsqyrextQD0xOTrKunefwDZif1k2w1sdpSiGhMmgoowj3uAwnttj%2B07f9yzRezuyPsuRAjkR3d%2FyX%2FaBRC7UmtqxoC9VgPnB016qWjqH%2FW74PlLQyUT1mGnRl17GUsatHr8g%2Bw%2F4QvDbD1Sg4XRD5OP69xI1yRJAARJkipgyR1fYsQeTBAUV3AkTW1eivOOZgQ8l1JaotbUvdw3SFwU7E9uNuO%2BR1DrhwpjB%2BO1vb%2B7%2BO9qUHsgHKRqzd6nX3jcvUwNAyJ0E5ZZ4JwNcjVikpEkvmHGCRnDCD%2Fs9hovS%2Bt1gJsNmfSHDc8%2BLja4kVt00MCopzOlCzwFxqBmRzQmTW5cr8odTsmVru%2FhtPlJgoATz1JLQz6iWCmHK2CqPkmSCK08VB%2Fd9YwyIjbPFvZKa9eyhULguzmBoYjZTgOBnrEiKKyRC0DAqRKLpi3XzT2bPmrLklffv1fFJIZ0TuhpqtenUWLxYM5TFiFqeDl5pNJkq76vJzPdGcipmJ5hbdYTWLw1QeYgWW%2FGvPg9Z%2BWCgSvVGRpNOsYbAXA15iJIXQLOe7YterWRslFkVCKBrYsfqMcVIN7BHYApFyYcSHAmK%2FYrj
